workorder,date_time_opened,date_time_closed,registration,total_time,ata_code,problem,date,action,cluster,cluster_name
1121668,2013-04-14 07:58:00,2013-04-15 13:12:00,N557ND,7576.0,2510.0,R/H SEAT BELT COVER IS CRACKED.,2013-04-14,REMOVED & REPLACED SEAT BELT COVER.,valve_cover_unspecified,valve_cover unspecified
1121803,2013-04-19 10:18:00,2013-04-30 14:28:00,N605ND,585.5999999999999,2510.0,L/H DOOR COVER NEEDS TO BE SECURED.,2013-04-30,SECURED LEFT DOOR PILLAR COVER W/ SCREW.,valve_cover_unspecified,valve_cover unspecified
1121834,2013-04-19 21:37:00,2013-04-21 14:04:00,N548ND,6279.299999999999,2510.0,COPILOTS SEAT BELT COVER IS CRACKED.,2013-04-20,INSTALLED NEW BELT COVER.,valve_cover_unspecified,valve_cover unspecified
1122115,2013-04-29 07:01:00,2013-04-29 10:40:00,N514ND,12980.3,7230.0,#2 & 4 ROCKER GASKETS ARE LEAKING.,2013-04-29,INSTALLED NEW ROCKER BOX COVER GASKETS.,valve_cover_unspecified,valve_cover unspecified
1122578,2013-05-10 13:55:00,2013-05-11 13:43:00,N514ND,13129.1,2510.0,R/H SEAT BELT COVER IS CRACKED.,2013-05-11,REMOVED & REPLACED SEAT BELT COVER.,valve_cover_unspecified,valve_cover unspecified
1122919,2013-05-20 14:45:00,2013-05-21 10:35:00,N566ND,8915.6,2510.0,COPILOT SEAT BELT BUCKLE COVER IS CRACKED.,2013-05-20,REMOVED & REPLACED BUCKLE COVER.,valve_cover_unspecified,valve_cover unspecified
1122969,2013-05-22 07:06:00,2013-05-23 10:07:00,N550ND,8187.099999999999,2140.0,CABIN HEAT BUTTERFLY VALVE SPRING IS POPPED OFF.,2013-05-22,"RESECURED BUTTERFLY VALVE, OPS CHECK GOOD.",valve_cover_unspecified,valve_cover unspecified
1123334,2013-06-03 06:46:00,2013-06-05 10:47:00,N546ND,7507.200000000001,7230.0,ROCKER BOX COVER SCREWS LOOSE.,2013-06-03,RETORQUED SCREWS.,valve_cover_unspecified,valve_cover unspecified
1124358,2013-07-01 15:02:00,2013-07-01 12:08:00,N540ND,6497.4,7230.0,#3 ROCKER GASKET IS LEAKING.,2013-07-01,REPLACED ROCKER GASKET.,valve_cover_unspecified,valve_cover unspecified
1124591,2013-07-10 14:51:00,2013-07-10 14:59:00,N536ND,7935.4,7230.0,ALL 4 ROCKER GASKETS ARE LEAKING.,2013-07-10,REPLACED W/ NEW ROCKER GASKETS. LEAK CHECK GOOD.,valve_cover_unspecified,valve_cover unspecified
1124816,2013-07-17 14:55:00,2013-07-17 13:30:00,N523ND,5736.1,7230.0,#2 & 3 ROCKER GASKET LEAKING.,2013-07-17,REMOVED & REPLACED GASKET.,valve_cover_unspecified,valve_cover unspecified
1125278,2013-08-01 19:41:00,2013-08-02 12:56:00,N557ND,8356.6,2140.0,HEATER VALVE BROKEN.,2013-08-01,STARTED REMOVING HEATER VALVE HOUSING. REMOVED CABIN HEAT DUCT & DIVERTER TO ACCESS RIVET TAILS.,valve_cover_unspecified,valve_cover unspecified
1125278,2013-08-01 19:41:00,2013-08-02 12:56:00,N557ND,8356.6,2140.0,HEATER VALVE BROKEN.,2013-08-02,INSTALLED HEATER VALVE ASSY ONTO A/C W/ NEW SEALANT APPLIED. RIVETING IAW CESSNA SE SRM CH 51-40-00.,valve_cover_unspecified,valve_cover unspecified
1125385,2013-08-06 07:08:00,2013-08-06 12:47:00,N560ND,5124.0,7230.0,"#2, 3, 4 ROCKER GASKETS ARE LEAKING.",2013-08-06,REPLACED GASKETS.,valve_cover_unspecified,valve_cover unspecified
1126331,2013-09-09 06:31:00,2013-09-09 13:51:00,N525ND,7560.5,2300.0,SCREWS MISSING ON REAR AVIONICS FAN COVER.,2013-09-09,INSTALLED SCREW.,valve_cover_unspecified,valve_cover unspecified
1127049,2013-09-30 14:56:00,2013-09-30 13:11:00,N566ND,9666.5,7230.0,#4 ROCKER GASKET IS LEAKING.,2013-09-30,REPLACED GASKET.,valve_cover_unspecified,valve_cover unspecified
1127112,2013-10-02 15:04:00,2013-10-02 15:18:00,N559ND,13588.8,7230.0,#3 & 4 ROCKER GASKETS LEAKING.,2013-10-02,REMOVED & REPLACED GASKETS.,valve_cover_unspecified,valve_cover unspecified
1127138,2013-10-03 12:17:00,2013-10-03 13:32:00,N551ND,10400.599999999999,5510.0,HORIZONTAL INSP COVER SCREW IS LOOSE.,2013-10-03,TIGHTENED SCREW.,valve_cover_unspecified,valve_cover unspecified
1127349,2013-10-10 14:49:00,2013-10-10 00:00:00,N548ND,7792.6,3340.0,CLEAR TAPE ON LANDING LIGHT LENT COVER,2013-10-10,REMOVED TAPE,valve_cover_unspecified,valve_cover unspecified
1128194,2013-11-06 10:47:00,2013-11-06 14:55:00,N517ND,11059.0,2510.0,L/H SEAT COVER IS TORN.,2013-11-06,STITCHED TEARS IN SEAT COVER.,valve_cover_unspecified,valve_cover unspecified
